id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
6314,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688653,1,3,15
6318,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688657,1,3,15
6322,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688660,1,3,15
6330,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688667,1,3,15
6357,4,16,90,3.68,115,0.2509,0.53,0.9,0,2,1,0,1,-1,13625,1,1418688690,1,3,15
6358,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688690,1,3,15
6377,4,16,90,3.68,115,0.2509,0.53,0.9,0,0,1,0,1,-1,13634,1,1418688706,1,3,15
9178,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691345,1,3,17
9189,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691355,1,3,17
9201,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691365,1,3,17
9205,4,16,90,15.8,115,0.3729,0.23,0.9,0,2,0,1,0,-1,14640,1,1418691369,1,3,17
9206,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691369,1,3,17
9210,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691372,1,3,17
9222,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691382,1,3,17
9234,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691392,1,3,17
9238,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691396,1,3,17
9241,4,16,90,15.8,115,0.3729,0.23,0.9,0,2,0,1,0,-1,14640,1,1418691399,1,3,17
9246,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691403,1,3,17
9258,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691413,1,3,17
9270,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691423,1,3,17
9274,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691426,1,3,17
9989,4,16,90,9.31,115,0.2772,0.33,0.9,0,1,1,1,1,-1,13381,1,1418692025,1,3,15
10009,4,16,90,9.31,115,0.2772,0.33,0.9,0,0,1,1,0,-1,13616,1,1418692042,1,3,15
10033,4,16,90,9.31,115,0.2772,0.33,0.9,0,2,1,1,0,-1,13381,1,1418692062,1,3,15
11414,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693608,1,3,14
11421,4,16,90,10.6,118,0.3244,0.31,0.9,0,2,1,0,0,-1,14648,1,1418693615,1,3,14
11422,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693615,1,3,14
11426,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693618,1,3,14
11429,4,16,90,10.6,118,0.3244,0.31,0.9,0,2,1,0,0,-1,14648,1,1418693621,1,3,14
11430,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693621,1,3,14
11433,4,16,90,10.6,118,0.3244,0.31,0.9,0,2,1,0,1,-1,14647,1,1418693624,1,3,14
11441,4,16,90,10.6,118,0.3244,0.31,0.9,0,2,1,0,0,-1,14648,1,1418693631,1,3,14
11449,4,16,90,10.6,118,0.3244,0.31,0.9,0,2,1,0,1,-1,14647,1,1418693638,1,3,14
11453,4,16,90,10.6,118,0.3244,0.31,0.9,0,2,1,0,1,-1,14647,1,1418693641,1,3,14
11462,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693648,1,3,14
11477,4,16,90,10.6,118,0.3244,0.31,0.9,0,2,1,0,1,-1,14647,1,1418693661,1,3,14
11482,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693665,1,3,14
11486,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693668,1,3,14
11490,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693672,1,3,14
11493,4,16,90,10.6,118,0.3244,0.31,0.9,0,2,1,0,1,-1,14647,1,1418693675,1,3,14
11566,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693735,1,3,16
11578,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693745,1,3,16
11589,4,16,90,10.6,118,0.3244,0.31,0.9,0,1,1,1,0,-1,14648,1,1418693755,1,3,16
11594,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693759,1,3,16
11618,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693779,1,3,16
12722,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694970,1,3,16
12730,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694976,1,3,16
12745,4,16,90,19.2,111,0.2258,0.46,0.9,0,1,1,1,0,-1,12354,1,1418694989,1,3,16
12757,4,16,90,19.2,111,0.2258,0.46,0.9,0,1,1,1,0,-1,12354,1,1418694999,1,3,16
12765,4,16,90,19.2,111,0.2258,0.46,0.9,0,1,1,1,0,-1,12354,1,1418695006,1,3,16
12778,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695016,1,3,16
13570,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695920,1,3,17
13582,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695930,1,3,17
13586,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695934,1,3,17
13602,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695947,1,3,17
13606,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695950,1,3,17
13618,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695960,1,3,17
13626,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695967,1,3,17
13642,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695980,1,3,17
13649,4,16,90,14.9,118,0.2199,0.69,0.9,0,2,0,1,0,-1,13105,1,1418695987,1,3,17
13650,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695987,1,3,17
13657,4,16,90,14.9,118,0.2199,0.69,0.9,0,2,0,1,0,-1,13105,1,1418695994,1,3,17
13658,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695994,1,3,17
13665,4,16,90,14.9,118,0.2199,0.46,0.9,0,2,0,1,0,-1,13380,1,1418696000,1,3,17
13669,4,16,90,14.9,118,0.2199,0.46,0.9,0,2,0,1,0,-1,13380,1,1418696004,1,3,17
14001,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,0,0,0,-1,13894,1,1418696431,1,3,13
14002,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696431,1,3,13
14010,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696438,1,3,13
14021,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,0,0,0,-1,13894,1,1418696448,1,3,13
14029,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,0,1,0,-1,13893,1,1418696454,1,3,13
14034,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696458,1,3,13
14046,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696467,1,3,13
14050,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696471,1,3,13
14065,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,1,0,-1,13892,1,1418696484,1,3,13
14089,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,0,0,-1,13893,1,1418696504,1,3,14
14093,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,0,0,-1,13893,1,1418696507,1,3,14
14094,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696507,1,3,14
14097,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,0,0,-1,13893,1,1418696510,1,3,14
14098,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696511,1,3,14
14105,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,0,1,-1,13892,1,1418696517,1,3,14
14114,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696524,1,3,14
14117,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,0,1,-1,13892,1,1418696527,1,3,14
14122,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696531,1,3,14
14125,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,0,1,-1,13892,1,1418696534,1,3,14
14126,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696534,1,3,14
14129,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,0,1,-1,13892,1,1418696537,1,3,14
14137,4,16,90,0.49,119,0.2199,0.39,0.9,0,0,1,0,1,-1,13892,1,1418696544,1,3,14
14150,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696554,1,3,14
15698,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697972,1,3,17
15705,4,16,90,19,116,0.3717,0.45,0.9,0,2,1,1,0,-1,13382,1,1418697979,1,3,17
15722,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697993,1,3,17
15725,4,16,90,19,116,0.3717,0.44,0.9,0,2,1,1,0,-1,12866,1,1418697996,1,3,17
15737,4,16,90,19,116,0.3717,0.44,0.9,0,2,1,1,0,-1,12866,1,1418698006,1,3,17
15754,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698020,1,3,17
15774,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698036,1,3,17
15793,4,16,90,19,114,0.3717,0.44,0.9,0,2,1,1,0,-1,12868,1,1418698053,1,3,17
15797,4,16,90,19,114,0.3717,0.44,0.9,0,2,1,1,0,-1,12868,1,1418698056,1,3,17
15801,4,16,90,19,114,0.3717,0.44,0.9,0,2,1,1,0,-1,12868,1,1418698060,1,3,17
15802,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698060,1,3,17
16846,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418699351,1,3,14
16849,4,16,90,3.39,119,0.3685,0.69,0.9,0,0,1,0,0,-1,17970,1,1418699355,1,3,14
16858,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418699361,1,3,14
17417,4,16,90,0.59,119,0.3668,0.39,0.9,0,2,1,0,1,-1,14134,1,1418699829,1,3,13
17426,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418699836,1,3,13
17429,4,16,90,0.59,119,0.3668,0.39,0.9,0,2,1,1,1,-1,14133,1,1418699839,1,3,13
17430,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418699840,1,3,13
17450,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418699856,1,3,13
21233,4,16,90,7.61,117,0.3408,0.64,0.9,0,1,1,1,0,-1,12336,1,1418703502,1,3,16
21237,4,16,90,7.61,117,0.3408,0.64,0.9,0,1,1,1,0,-1,12336,1,1418703505,1,3,16
21246,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703512,1,3,16
21257,4,16,90,7.61,117,0.3408,0.64,0.9,0,1,1,1,0,-1,12336,1,1418703522,1,3,16
21265,4,16,90,7.61,117,0.3408,0.64,0.9,0,1,1,1,0,-1,12336,1,1418703529,1,3,16
21266,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703529,1,3,16
21269,4,16,90,7.61,117,0.3408,0.64,0.9,0,1,1,1,0,-1,12336,1,1418703532,1,3,16
22374,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418704453,1,3,14
22377,4,16,90,6.13,117,0.3795,0.51,0.9,0,0,0,0,0,-1,13893,1,1418704456,1,3,14
22381,4,16,90,6.13,117,0.3795,0.51,0.9,0,0,0,0,0,-1,13893,1,1418704460,1,3,14
22382,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418704460,1,3,14
22393,4,16,90,6.13,117,0.3795,0.51,0.9,0,0,0,0,0,-1,13893,1,1418704470,1,3,14
22394,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418704470,1,3,14
22402,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418704477,1,3,14
22405,4,16,90,6.13,118,0.3795,0.51,0.9,0,0,0,0,0,-1,13892,1,1418704480,1,3,14
23393,4,16,90,6.13,114,0.3344,0.51,0.9,0,2,1,0,0,-1,17973,1,1418705305,1,3,14
23401,4,16,90,6.13,114,0.3344,0.51,0.9,0,2,1,0,0,-1,17973,1,1418705312,1,3,14
23410,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418705319,1,3,14
23414,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418705322,1,3,14
23417,4,16,90,6.13,114,0.2323,0.51,0.9,0,2,1,0,0,-1,17974,1,1418705325,1,3,14
23434,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418705339,1,3,14
23665,4,16,90,6.13,116,0.2323,0.33,0.9,0,2,1,0,0,-1,14386,1,1418705533,1,3,14
23670,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418705537,1,3,14
23681,4,16,90,6.13,116,0.2323,0.33,0.9,0,2,1,0,0,-1,14386,1,1418705546,1,3,14
23689,4,16,90,6.13,116,0.2323,0.33,0.9,0,2,1,0,0,-1,14386,1,1418705553,1,3,14
23693,4,16,90,6.13,116,0.2323,0.33,0.9,0,2,1,0,1,-1,14385,1,1418705557,1,3,14
23714,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418705573,1,3,14
23717,4,16,90,6.13,116,0.2323,0.33,0.9,0,2,1,0,1,-1,14385,1,1418705577,1,3,14
24421,4,16,90,6.09,110,0.393,0.33,0.9,0,1,1,1,0,-1,14404,1,1418706308,1,3,16
24430,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418706315,1,3,16
24434,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418706318,1,3,16
24441,4,16,90,6.09,110,0.393,0.33,0.9,0,1,1,1,0,-1,14404,1,1418706325,1,3,16
24449,4,16,90,6.09,110,0.393,0.33,0.9,0,1,1,1,0,-1,14404,1,1418706331,1,3,16
24469,4,16,90,6.09,110,0.2522,0.33,0.9,0,1,1,1,0,-1,17475,1,1418706348,1,3,16
24477,4,16,90,6.09,110,0.2522,0.33,0.9,0,1,1,1,0,-1,17475,1,1418706355,1,3,16
24481,4,16,90,6.09,110,0.2522,0.33,0.9,0,1,1,1,0,-1,17475,1,1418706358,1,3,16
24494,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418706368,1,3,16
24497,4,16,90,6.09,110,0.2522,0.33,0.9,0,1,1,1,0,-1,17475,1,1418706371,1,3,16
25358,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418707091,1,3,16
25362,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418707094,1,3,16
25366,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418707098,1,3,16
25382,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418707111,1,3,16
25390,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418707118,1,3,16
25421,4,16,90,19.8,110,0.237,0.33,0.9,0,1,1,1,0,-1,12598,1,1418707145,1,3,16
29082,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418710326,1,3,16
29094,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418710336,1,3,16
29105,4,16,90,18.8,115,0.3482,0.42,0.9,0,1,0,1,0,-1,13873,1,1418710345,1,3,16
29114,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418710352,1,3,16
29154,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418710386,1,3,16
29161,4,16,90,18.8,115,0.3482,0.2,0.9,0,1,0,1,0,-1,14657,1,1418710392,1,3,16
29170,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418710399,1,3,16
29181,4,16,90,18.8,115,0.3482,0.2,0.9,0,1,0,1,0,-1,14657,1,1418710409,1,3,16
29825,4,16,90,15.2,118,0.2723,0.2,0.9,0,1,1,1,0,-1,14384,1,1418711166,1,3,16
29849,4,16,90,15.2,118,0.2723,0.2,0.9,0,1,1,1,0,-1,14384,1,1418711186,1,3,16
29853,4,16,90,15.2,118,0.2723,0.2,0.9,0,1,1,1,0,-1,14384,1,1418711189,1,3,16
29854,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711189,1,3,16
29865,4,16,90,15.2,118,0.2723,0.2,0.9,0,1,1,1,0,-1,14384,1,1418711199,1,3,16
29870,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711203,1,3,16
29878,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711209,1,3,16
29881,4,16,90,15.2,118,0.2723,0.2,0.9,0,1,1,1,0,-1,14384,1,1418711213,1,3,16
29894,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711223,1,3,16
29897,4,16,90,15.2,118,0.2723,0.2,0.9,0,1,1,1,0,-1,14384,1,1418711226,1,3,16
29901,4,16,90,15.2,118,0.2723,0.2,0.9,0,1,1,1,0,-1,14384,1,1418711229,1,3,16
29905,4,16,90,15.2,118,0.2723,0.2,0.9,0,1,1,1,0,-1,14384,1,1418711232,1,3,16
30301,4,16,90,2.83,111,0.387,0.2,0.9,0,1,1,0,0,-1,13892,1,1418711715,1,3,13
30302,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711715,1,3,13
30306,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711718,1,3,13
30318,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711728,1,3,13
30321,4,16,90,2.83,111,0.387,0.2,0.9,0,1,1,0,0,-1,13892,1,1418711731,1,3,13
30329,4,16,90,2.83,111,0.387,0.2,0.9,0,1,1,0,0,-1,13892,1,1418711738,1,3,13
30330,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711738,1,3,13
30334,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711741,1,3,13
30337,4,16,90,2.83,111,0.387,0.2,0.9,0,1,1,1,0,-1,13891,1,1418711745,1,3,13
30341,4,16,90,6.1,111,0.387,0.2,0.9,0,1,1,1,0,-1,13381,1,1418711748,1,3,13
30345,4,16,90,6.1,111,0.387,0.2,0.9,0,1,1,0,0,-1,13382,1,1418711751,1,3,13
30346,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711751,1,3,13
30358,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711762,1,3,13
30362,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711765,1,3,13
30365,4,16,90,6.1,111,0.387,0.2,0.9,0,1,1,1,0,-1,13381,1,1418711768,1,3,13
30366,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711768,1,3,13
30374,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418711775,1,3,13
31861,4,16,90,16.2,114,0.2678,0.64,0.9,0,1,1,1,0,-1,16706,1,1418713470,1,3,16
31862,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418713470,1,3,16
31869,4,16,90,16.2,114,0.2678,0.64,0.9,0,1,1,1,0,-1,16706,1,1418713476,1,3,16
31870,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418713477,1,3,16
31881,4,16,90,16.2,114,0.2678,0.64,0.9,0,1,1,1,0,-1,16706,1,1418713487,1,3,16
31886,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418713490,1,3,16
31893,4,16,90,16.2,114,0.2678,0.44,0.9,0,1,1,1,0,-1,17473,1,1418713497,1,3,16
31906,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418713507,1,3,16
37394,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418719148,1,3,16
37418,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418719168,1,3,16
37434,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418719181,1,3,16
